-6883.7,0.011302,6.7743e-05
-6873.7,0.012109,8.9426e-05
-6863.7,0.013091,0.00010227
-6853.7,0.014154,0.00010625
-6843.7,0.015216,0.000105
-6833.7,0.016255,0.00010481
-6823.7,0.017312,0.00010941
-6813.7,0.018443,0.00011848
-6803.7,0.019682,0.00012869
-6793.7,0.021017,0.00013531
-6783.7,0.022388,0.00013507
-6773.7,0.023718,0.00012539
-6763.7,0.024896,0.00010339
-6753.7,0.025786,6.9765e-05
-6743.7,0.026291,2.9607e-05
-6733.7,0.026378,-6.9675e-06
-6723.7,0.026152,-3.0554e-05
-6713.7,0.025767,-4.1207e-05
-6703.7,0.025328,-4.3483e-05
-6693.7,0.024897,-4.1959e-05
-6683.7,0.024488,-4.2147e-05
-6673.7,0.024054,-4.9721e-05
-6663.7,0.023494,-6.4901e-05
-6653.7,0.022756,-7.8427e-05
-6643.7,0.021925,-8.1569e-05
-6633.7,0.021125,-7.644e-05
-6623.7,0.020397,-6.91e-05
-6613.7,0.019743,-6.2767e-05
-6603.7,0.019141,-5.5643e-05
-6593.7,0.01863,-4.2325e-05
-6583.7,0.018295,-2.2181e-05
-6573.7,0.018186,1.6009e-06
-6563.7,0.018327,2.6217e-05
-6553.7,0.018711,5.0151e-05
-6543.7,0.01933,7.317e-05
-6533.7,0.020174,9.6259e-05
-6523.7,0.021255,0.00012056
-6513.7,0.022585,0.00014374
-6503.7,0.02413,0.00016016
-6493.7,0.025788,0.00016419
-6483.7,0.027414,0.00015489
-6473.7,0.028886,0.0001352
-6463.7,0.030118,0.00011003
-6453.7,0.031087,8.5421e-05
-6443.7,0.031826,6.02e-05
-6433.7,0.032291,3.1285e-05
-6423.7,0.032452,6.8669e-06
-6413.7,0.032428,-4.6688e-06
-6403.7,0.032358,-5.8415e-06
-6393.7,0.032311,-6.0483e-06
-6383.7,0.032237,-1.4462e-05
-6373.7,0.032022,-3.3656e-05
-6363.7,0.031564,-5.8812e-05
-6353.7,0.030846,-8.3834e-05
-6343.7,0.029888,-0.0001074
-6333.7,0.028698,-0.00012328
-6323.7,0.027422,-0.00012275
-6313.7,0.026243,-0.00010913
-6303.7,0.025239,-9.2521e-05
-6293.7,0.024392,-7.8649e-05
-6283.7,0.023666,-6.5711e-05
-6273.7,0.023078,-5.1753e-05
-6263.7,0.022631,-4.075e-05
-6253.7,0.022263,-3.729e-05
-6243.7,0.021886,-4.2068e-05
-6233.7,0.021422,-5.2134e-05
-6223.7,0.020843,-5.9695e-05
-6213.7,0.020228,-5.8391e-05
-6203.7,0.019675,-4.9148e-05
-6193.7,0.019245,-3.5089e-05
-6183.7,0.018973,-2.0095e-05
-6173.7,0.018843,-9.9945e-06
-6163.7,0.018773,-7.8389e-06
-6153.7,0.018686,-1.1087e-05
-6143.7,0.018552,-1.4914e-05
-6133.7,0.018388,-1.5266e-05
-6123.7,0.018246,-1.1626e-05
-6113.7,0.018155,-6.1104e-06
-6103.7,0.018124,-4.3242e-08
-6093.7,0.018155,4.8143e-06
-6083.7,0.01822,7.101e-06
-6073.7,0.018297,8.4361e-06
-6063.7,0.018389,1.169e-05
-6053.7,0.01853,1.7576e-05
-6043.7,0.018741,2.5309e-05
-6033.7,0.019037,3.6242e-05
-6023.7,0.019466,5.1529e-05
-6013.7,0.020067,7.0279e-05
-6003.7,0.020871,9.1947e-05
-5993.7,0.021906,0.00011469
-5983.7,0.023165,0.00013564
-5973.7,0.024619,0.00015315
-5963.7,0.026228,0.00016375
-5953.7,0.027894,0.00016249
-5943.7,0.029478,0.00014629
-5933.7,0.030819,0.00011423
-5923.7,0.031762,6.849e-05
-5913.7,0.032189,8.1544e-06
-5903.7,0.031925,-6.466e-05
-5893.7,0.030896,-0.00013196
-5883.7,0.029286,-0.00017686
-5873.7,0.027359,-0.00019716
-5863.7,0.025343,-0.00019809
-5853.7,0.023397,-0.0001873
-5843.7,0.021597,-0.00016916
-5833.7,0.020014,-0.00014403
-5823.7,0.018717,-0.0001127
-5813.7,0.01776,-7.6872e-05
-5803.7,0.017179,-3.8965e-05
-5793.7,0.016981,-2.2371e-06
-5783.7,0.017134,2.8826e-05
-5773.7,0.017557,4.9547e-05
-5763.7,0.018125,5.7265e-05
-5753.7,0.018702,5.2019e-05
-5743.7,0.019166,3.9467e-05
-5733.7,0.019492,3.1568e-05
-5723.7,0.019797,3.6654e-05
-5713.7,0.020225,5.2668e-05
-5703.7,0.02085,7.1818e-05
-5693.7,0.021661,8.6597e-05
-5683.7,0.022582,9.0565e-05
-5673.7,0.023472,7.8603e-05
-5663.7,0.024154,5.6138e-05
-5653.7,0.024595,3.5943e-05
-5643.7,0.024873,2.2839e-05
-5633.7,0.025052,1.5383e-05
-5623.7,0.025181,1.4358e-05
-5613.7,0.025339,2.1601e-05
-5603.7,0.025613,3.523e-05
-5593.7,0.026044,5.0779e-05
-5583.7,0.026629,6.3497e-05
-5573.7,0.027314,7.0082e-05
-5563.7,0.02803,7.0746e-05
-5553.7,0.028729,6.8594e-05
-5543.7,0.029402,6.2821e-05
-5533.7,0.029985,4.2328e-05
-5523.7,0.030249,3.8776e-06
-5513.7,0.030063,-3.5003e-05
-5503.7,0.029549,-5.5277e-05
-5493.7,0.028957,-4.8388e-05
-5483.7,0.028581,-1.4388e-05
-5473.7,0.028669,3.9183e-05
-5463.7,0.029364,9.8484e-05
-5453.7,0.030639,0.00014604
-5443.7,0.032285,0.00016472
-5433.7,0.033933,0.00014069
-5423.7,0.035099,7.4966e-05
-5413.7,0.035433,-7.3886e-06
-5403.7,0.034951,-7.6189e-05
-5393.7,0.033909,-0.0001216
-5383.7,0.032519,-0.00014585
-5373.7,0.030992,-0.00014814
-5363.7,0.029556,-0.0001345
-5353.7,0.028302,-0.00011542
-5343.7,0.027248,-9.387e-05
-5333.7,0.026424,-7.1812e-05
-5323.7,0.025812,-5.6651e-05
-5313.7,0.025291,-5.6022e-05
-5303.7,0.024691,-6.7443e-05
-5293.7,0.023943,-8.3169e-05
-5283.7,0.023028,-9.4893e-05
-5273.7,0.022045,-9.138e-05
-5263.7,0.0212,-7.2911e-05
-5253.7,0.020586,-5.001e-05
-5243.7,0.0202,-2.7464e-05
-5233.7,0.020037,-4.7977e-06
-5223.7,0.020104,1.6833e-05
-5213.7,0.020374,3.2437e-05
-5203.7,0.020753,3.9933e-05
-5193.7,0.021173,4.7014e-05
-5183.7,0.021693,6.4764e-05
-5173.7,0.022468,9.5869e-05
-5163.7,0.023611,0.00013314
-5153.7,0.025131,0.00016473
-5143.7,0.026905,0.00018173
-5133.7,0.028765,0.00018432
-5123.7,0.030592,0.00017291
-5113.7,0.032224,0.00014066
-5103.7,0.033405,8.6534e-05
-5093.7,0.033954,2.5089e-05
-5083.7,0.033907,-2.6682e-05
-5073.7,0.033421,-6.1202e-05
-5063.7,0.032683,-7.4265e-05
-5053.7,0.031935,-6.7327e-05
-5043.7,0.031336,-5.4086e-05
-5033.7,0.030854,-4.4932e-05
-5023.7,0.030438,-3.5854e-05
-5013.7,0.030136,-2.3301e-05
-5003.7,0.029972,-1.5371e-05
-4993.7,0.029829,-1.5096e-05
-4983.7,0.02967,-1.2635e-05
-4973.7,0.029576,-5.655e-06
-4963.7,0.029557,-3.8516e-06
-4953.7,0.029499,-1.774e-05
-4943.7,0.029202,-4.9604e-05
-4933.7,0.028507,-8.8225e-05
-4923.7,0.027437,-0.00011742
-4913.7,0.026159,-0.00012589
-4903.7,0.02492,-0.00011098
-4893.7,0.023939,-8.0913e-05
-4883.7,0.023301,-4.8895e-05
-4873.7,0.022961,-2.6742e-05
-4863.7,0.022766,-2.2167e-05
-4853.7,0.022518,-4.0492e-05
-4843.7,0.021957,-7.8923e-05
-4833.7,0.020939,-0.00012113
-4823.7,0.019534,-0.0001531
-4813.7,0.017877,-0.00016893
-4803.7,0.016155,-0.00016572
-4793.7,0.014563,-0.00014584
-4783.7,0.013239,-0.00011641
-4773.7,0.012235,-8.5183e-05
-4763.7,0.011535,-5.7439e-05
-4753.7,0.011086,-3.56e-05
-4743.7,0.010823,-2.0874e-05
-4733.7,0.010668,-1.5527e-05
-4723.7,0.010512,-2.064e-05
-4713.7,0.010256,-3.1797e-05
-4703.7,0.0098765,-4.1653e-05
-4693.7,0.0094226,-4.5696e-05
-4683.7,0.0089625,-4.3674e-05
-4673.7,0.0085491,-3.73e-05
-4663.7,0.0082165,-2.7944e-05
-4653.7,0.0079902,-1.659e-05
-4643.7,0.0078847,-5.1001e-06
-4633.7,0.0078882,4.4518e-06
-4623.7,0.0079738,1.2151e-05
-4613.7,0.0081313,1.9553e-05
-4603.7,0.0083648,2.7358e-05
-4593.7,0.0086784,3.5165e-05
-4583.7,0.0090681,4.1466e-05
-4573.7,0.0095077,4.5278e-05
-4563.7,0.0099737,4.6976e-05
-4553.7,0.010447,4.5792e-05
-4543.7,0.01089,4.1219e-05
-4533.7,0.011272,3.4638e-05
-4523.7,0.011582,2.7746e-05
-4513.7,0.011827,2.2778e-05
-4503.7,0.012038,2.0877e-05
-4493.7,0.012244,2.034e-05
-4483.7,0.012445,1.8919e-05
-4473.7,0.012622,1.5382e-05
-4463.7,0.012752,9.3611e-06
-4453.7,0.01281,1.596e-06
-4443.7,0.012784,-5.5054e-06
-4433.7,0.0127,-8.9838e-06
-4423.7,0.012605,-8.032e-06
-4413.7,0.012539,-4.8113e-06
-4403.7,0.012508,-2.6085e-06
-4393.7,0.012487,-3.9616e-06
-4383.7,0.012429,-1.1394e-05
-4373.7,0.012259,-2.4972e-05
-4363.7,0.01193,-3.8939e-05
-4353.7,0.01148,-4.6442e-05
-4343.7,0.011001,-4.4714e-05
-4333.7,0.010586,-3.4909e-05
-4323.7,0.010303,-2.0208e-05
-4313.7,0.010182,-4.5943e-06
-4303.7,0.010211,8.1758e-06
-4293.7,0.010345,1.7343e-05
-4283.7,0.010558,2.4983e-05
-4273.7,0.010845,3.1292e-05
-4263.7,0.011183,3.3677e-05
-4253.7,0.011518,3.0212e-05
-4243.7,0.011788,2.2178e-05
-4233.7,0.011962,1.2968e-05
-4223.7,0.012047,5.1568e-06
-4213.7,0.012065,6.2509e-07
-4203.7,0.01206,4.2089e-07
-4193.7,0.012074,2.4474e-06
-4183.7,0.012109,3.2503e-06
-4173.7,0.012139,1.7386e-06
-4163.7,0.012143,-9.0841e-07
-4153.7,0.01212,-3.1053e-06
-4143.7,0.012081,-4.3389e-06
-4133.7,0.012034,-4.5086e-06
-4123.7,0.011991,-2.5627e-06
-4113.7,0.011982,2.4616e-06
-4103.7,0.01204,9.4928e-06
-4093.7,0.012172,1.4359e-05
-4083.7,0.012327,1.2907e-05
-4073.7,0.01243,5.3717e-06
-4063.7,0.012435,-3.8724e-06
-4053.7,0.012353,-9.5552e-06
-4043.7,0.012244,-1.0202e-05
-4033.7,0.012149,-8.6582e-06
-4023.7,0.012071,-7.8989e-06
-4013.7,0.011991,-9.1663e-06
-4003.7,0.011887,-1.2335e-05
-3993.7,0.011744,-1.6713e-05
-3983.7,0.011553,-2.1324e-05
-3973.7,0.011318,-2.4161e-05
-3963.7,0.01107,-2.3136e-05
-3953.7,0.010855,-1.8605e-05
-3943.7,0.010698,-1.3747e-05
-3933.7,0.01058,-1.3229e-05
-3923.7,0.010433,-1.8248e-05
-3913.7,0.010215,-2.3709e-05
-3903.7,0.0099589,-2.524e-05
-3893.7,0.0097103,-2.285e-05
-3883.7,0.0095019,-1.8057e-05
-3873.7,0.0093491,-1.3126e-05
-3863.7,0.0092394,-1.102e-05
-3853.7,0.0091287,-1.4105e-05
-3843.7,0.0089573,-2.2365e-05
-3833.7,0.0086814,-3.2821e-05
-3823.7,0.0083009,-4.0071e-05
-3813.7,0.00788,-3.9343e-05
-3803.7,0.007514,-3.0127e-05
-3793.7,0.0072775,-1.4723e-05
-3783.7,0.0072196,4.7454e-06
-3773.7,0.0073724,2.6478e-05
-3763.7,0.0077491,4.8376e-05
-3753.7,0.0083399,6.7683e-05
-3743.7,0.0091028,8.0679e-05
-3733.7,0.0099535,8.3212e-05
-3723.7,0.010767,7.1597e-05
-3713.7,0.011385,4.6631e-05
-3703.7,0.0117,1.6739e-05
-3693.7,0.01172,-9.4362e-06
-3683.7,0.011511,-2.943e-05
-3673.7,0.011132,-4.3797e-05
-3663.7,0.010635,-5.3347e-05
-3653.7,0.010065,-5.9304e-05
-3643.7,0.0094489,-6.3423e-05
-3633.7,0.0087962,-6.6656e-05
-3623.7,0.0081158,-6.7933e-05
-3613.7,0.0074375,-6.6149e-05
-3603.7,0.0067928,-6.2144e-05
-3593.7,0.0061947,-5.7191e-05
-3583.7,0.005649,-5.1501e-05
-3573.7,0.0051646,-4.4811e-05
-3563.7,0.0047528,-3.7046e-05
-3553.7,0.0044237,-2.8119e-05
-3543.7,0.0041904,-1.7975e-05
-3533.7,0.0040642,-7.1207e-06
-3523.7,0.004048,3.5125e-06
-3513.7,0.0041345,1.3332e-05
-3503.7,0.0043146,2.2784e-05
-3493.7,0.0045901,3.2869e-05
-3483.7,0.004972,4.3696e-05
-3473.7,0.0054641,5.4113e-05
-3463.7,0.0060542,6.2556e-05
-3453.7,0.0067152,6.7439e-05
-3443.7,0.007403,6.6835e-05
-3433.7,0.0080519,5.8276e-05
-3423.7,0.0085685,4.1303e-05
-3413.7,0.0088779,2.0162e-05
-3403.7,0.0089718,8.0786e-07
-3393.7,0.0088941,-1.2365e-05
-3383.7,0.0087245,-1.724e-05
-3373.7,0.0085493,-1.5306e-05
-3363.7,0.0084183,-1.0475e-05
-3353.7,0.0083398,-4.8767e-06
-3343.7,0.0083208,2.5309e-06
-3333.7,0.0083904,1.2242e-05
-3323.7,0.0085656,2.1484e-05
-3313.7,0.0088201,2.5783e-05
-3303.7,0.0090813,2.0366e-05
-3293.7,0.0092274,4.3254e-06
-3283.7,0.0091678,-1.4141e-05
-3273.7,0.0089446,-2.4018e-05
-3263.7,0.0086874,-2.1297e-05
-3253.7,0.0085186,-8.1911e-06
-3243.7,0.0085236,1.1074e-05
-3233.7,0.0087401,3.1083e-05
-3223.7,0.0091453,4.64e-05
-3213.7,0.0096681,5.3122e-05
-3203.7,0.010208,4.9142e-05
-3193.7,0.010651,3.5237e-05
-3183.7,0.010912,1.5459e-05
-3173.7,0.01096,-5.1119e-06
-3163.7,0.01081,-2.1773e-05
-3153.7,0.010525,-3.1356e-05
-3143.7,0.010183,-3.4411e-05
-3133.7,0.0098365,-3.4272e-05
-3123.7,0.0094976,-3.3203e-05
-3113.7,0.0091724,-3.1661e-05
-3103.7,0.0088644,-3.0454e-05
-3093.7,0.0085633,-3.0585e-05
-3083.7,0.0082527,-3.2367e-05
-3073.7,0.007916,-3.5484e-05
-3063.7,0.007543,-3.8979e-05
-3053.7,0.0071364,-4.195e-05
-3043.7,0.006704,-4.4174e-05
-3033.7,0.0062529,-4.5636e-05
-3023.7,0.0057913,-4.6067e-05
-3013.7,0.0053316,-4.493e-05
-3003.7,0.0048927,-4.187e-05
-2993.7,0.0044942,-3.7189e-05
-2983.7,0.0041489,-3.1364e-05
-2973.7,0.0038669,-2.4636e-05
-2963.7,0.0036562,-1.7078e-05
-2953.7,0.0035253,-8.8742e-06
-2943.7,0.0034787,-6.321e-07
-2933.7,0.0035127,6.9654e-06
-2923.7,0.003618,1.3618e-05
-2913.7,0.003785,1.9322e-05
-2903.7,0.0040045,2.4171e-05
-2893.7,0.0042684,2.8291e-05
-2883.7,0.0045703,3.1724e-05
-2873.7,0.0049029,3.4363e-05
-2863.7,0.0052576,3.5931e-05
-2853.7,0.0056215,3.5735e-05
-2843.7,0.0059723,3.2443e-05
-2833.7,0.0062704,2.4639e-05
-2823.7,0.006465,1.2912e-05
-2813.7,0.0065286,9.3612e-07
-2803.7,0.0064838,-7.3377e-06
-2793.7,0.0063819,-1.066e-05
-2783.7,0.0062706,-9.9987e-06
-2773.7,0.0061819,-6.5215e-06
-2763.7,0.0061401,-6.3683e-07
-2753.7,0.0061692,7.56e-06
-2743.7,0.0062913,1.7641e-05
-2733.7,0.006522,2.8676e-05
-2723.7,0.0068649,3.9205e-05
-2713.7,0.0073061,4.7024e-05
-2703.7,0.0078053,4.917e-05
-2693.7,0.0082895,4.3914e-05
-2683.7,0.0086836,3.2671e-05
-2673.7,0.0089429,1.8324e-05
-2663.7,0.0090501,3.6097e-06
-2653.7,0.0090151,-8.7397e-06
-2643.7,0.0088753,-1.5999e-05
-2633.7,0.0086951,-1.5608e-05
-2623.7,0.0085631,-5.7416e-06
-2613.7,0.0085803,1.3138e-05
-2603.7,0.0088259,3.7319e-05
-2593.7,0.0093267,6.1095e-05
-2583.7,0.010048,7.8675e-05
-2573.7,0.0109,8.4883e-05
-2563.7,0.011745,7.5401e-05
-2553.7,0.012408,5.0165e-05
-2543.7,0.012749,1.5417e-05
-2533.7,0.012717,-2.068e-05
-2523.7,0.012335,-5.1745e-05
-2513.7,0.011682,-7.2802e-05
-2503.7,0.010879,-8.0719e-05
-2493.7,0.010067,-7.651e-05
-2483.7,0.0093489,-6.4654e-05
-2473.7,0.0087742,-4.9776e-05
-2463.7,0.0083534,-3.5183e-05
-2453.7,0.0080705,-2.3202e-05
-2443.7,0.0078893,-1.5047e-05
-2433.7,0.0077696,-1.0278e-05
-2423.7,0.0076838,-7.4923e-06
-2413.7,0.0076197,-5.4808e-06
-2403.7,0.0075742,-3.6919e-06
-2393.7,0.0075459,-1.8792e-06
-2383.7,0.0075366,2.6782e-07
-2373.7,0.0075513,3.1247e-06
-2363.7,0.0075991,7.11e-06
-2353.7,0.0076935,1.2772e-05
-2343.7,0.0078545,2.0837e-05
-2333.7,0.0081102,3.1806e-05
-2323.7,0.0084906,4.4916e-05
-2313.7,0.0090085,5.7573e-05
-2303.7,0.0096421,6.6376e-05
-2293.7,0.010336,6.8767e-05
-2283.7,0.011017,6.4708e-05
-2273.7,0.01163,5.767e-05
-2263.7,0.012171,5.4936e-05
-2253.7,0.012729,6.6969e-05
-2243.7,0.01351,0.00010414
-2233.7,0.014812,0.00017166
-2223.7,0.016943,0.00026845
-2213.7,0.020181,0.00039139
-2203.7,0.024771,0.00053585
-2193.7,0.030898,0.00068655
-2183.7,0.038502,0.00079832
-2173.7,0.046864,0.00079218
-2163.7,0.054346,0.00066084
-2153.7,0.060081,0.00049798
-2143.7,0.064305,0.00036271
-2133.7,0.067335,0.00025111
-2123.7,0.069327,0.00014435
-2113.7,0.070222,2.8554e-05
-2103.7,0.069899,-8.9327e-05
-2093.7,0.068436,-0.00018759
-2083.7,0.066147,-0.00024905
-2073.7,0.063455,-0.00027236
-2063.7,0.0607,-0.00026763
-2053.7,0.058102,-0.00023454
-2043.7,0.056009,-0.00016949
-2033.7,0.054712,-8.0687e-05
-2023.7,0.054395,2.9138e-05
-2013.7,0.055295,0.00015808
-2003.7,0.057557,0.00029247
-1993.7,0.061144,0.00040365
-1983.7,0.06563,0.0004488
-1973.7,0.07012,0.00040679
-1963.7,0.073765,0.00029648
-1953.7,0.07605,0.00015019
-1943.7,0.076769,4.6249e-06
-1933.7,0.076143,-0.00010976
-1923.7,0.074574,-0.00019483
-1913.7,0.072246,-0.00026127
-1903.7,0.069348,-0.00029556
-1893.7,0.066335,-0.00028419
-1883.7,0.063665,-0.00023934
-1873.7,0.061548,-0.00017983
-1863.7,0.060068,-0.0001211
-1853.7,0.059126,-7.8371e-05
-1843.7,0.058501,-5.3093e-05
-1833.7,0.058064,-3.8176e-05
-1823.7,0.057737,-3.2842e-05
-1813.7,0.057407,-3.7495e-05
-1803.7,0.056987,-4.1132e-05
-1793.7,0.056585,-3.0061e-05
-1783.7,0.056386,-5.4978e-07
-1773.7,0.056574,4.8382e-05
-1763.7,0.057354,0.00011403
-1753.7,0.058854,0.00018863
-1743.7,0.061126,0.00026032
-1733.7,0.064061,0.00031094
-1723.7,0.067345,0.00031967
-1713.7,0.070454,0.00027039
-1703.7,0.072753,0.00017388
-1693.7,0.073932,6.5625e-05
-1683.7,0.074065,-2.6866e-05
-1673.7,0.073395,-9.0723e-05
-1663.7,0.072251,-0.00012532
-1653.7,0.070888,-0.00014596
-1643.7,0.069332,-0.00016524
-1633.7,0.067583,-0.00017873
-1623.7,0.065757,-0.00017405
-1613.7,0.064102,-0.00014691
-1603.7,0.062819,-0.00010908
-1593.7,0.061921,-7.5871e-05
-1583.7,0.061301,-5.9027e-05
-1573.7,0.06074,-6.3055e-05
-1563.7,0.06004,-8.4407e-05
-1553.7,0.059052,-0.00012161
-1543.7,0.057608,-0.00016281
-1533.7,0.055796,-0.00017511
-1523.7,0.054106,-0.00013305
-1513.7,0.053135,-3.9818e-05
-1503.7,0.053309,8.227e-05
-1493.7,0.05478,0.00021142
-1483.7,0.057538,0.00033734
-1473.7,0.061527,0.00044165
-1463.7,0.066371,0.00046801
-1453.7,0.070887,0.0003786
-1443.7,0.073943,0.0002172
-1433.7,0.075231,4.7784e-05
-1423.7,0.074899,-9.285e-05
-1413.7,0.073374,-0.00018478
-1403.7,0.071203,-0.00023373
-1393.7,0.068699,-0.00027123
-1383.7,0.065778,-0.00031092
-1373.7,0.062481,-0.00033397
-1363.7,0.059099,-0.00033958
-1353.7,0.055689,-0.00035371
-1343.7,0.052025,-0.00040121
-1333.7,0.047665,-0.00048416
-1323.7,0.042342,-0.00057055
-1313.7,0.036254,-0.00061361
-1303.7,0.030069,-0.0005915
-1293.7,0.024424,-0.00052372
-1283.7,0.019595,-0.00044101
-1273.7,0.015604,-0.00036508
-1263.7,0.012293,-0.00030412
-1253.7,0.0095218,-0.00025203
-1243.7,0.0072526,-0.00020318
-1233.7,0.0054581,-0.00015864
-1223.7,0.0040799,-0.00012025
-1213.7,0.0030531,-8.7793e-05
-1203.7,0.002324,-6.0552e-05
-1193.7,0.0018421,-3.7886e-05
-1183.7,0.0015663,-1.9034e-05
-1173.7,0.0014614,-3.6185e-06
-1163.7,0.0014939,9.001e-06
-1153.7,0.0016414,2.0099e-05
-1143.7,0.0018959,3.0649e-05
-1133.7,0.0022544,4.0855e-05
-1123.7,0.002713,4.9965e-05
-1113.7,0.0032537,5.6564e-05
-1103.7,0.0038443,5.9304e-05
-1093.7,0.0044398,5.6812e-05
-1083.7,0.0049805,4.852e-05
-1073.7,0.0054102,3.6593e-05
-1063.7,0.0057124,2.5449e-05
-1053.7,0.0059192,1.7736e-05
-1043.7,0.0060671,1.2554e-05
-1033.7,0.0061702,7.7693e-06
-1023.7,0.0062225,8.5789e-07
-1013.7,0.0061874,-1.0166e-05
-1003.7,0.0060192,-2.501e-05
-993.73,0.0056872,-4.0263e-05
-983.73,0.0052139,-5.1364e-05
-973.73,0.0046599,-5.7121e-05
-963.73,0.0040715,-5.8575e-05
-953.73,0.0034884,-5.6288e-05
-943.73,0.0029457,-5.0751e-05
-933.73,0.0024734,-4.2664e-05
-923.73,0.0020925,-3.281e-05
-913.73,0.0018172,-2.1757e-05
-903.73,0.0016573,-9.9069e-06
-893.73,0.0016191,2.3022e-06
-883.73,0.0017034,1.4232e-05
-873.73,0.0019037,2.5134e-05
-863.73,0.002206,3.4336e-05
-853.73,0.0025904,4.1426e-05
-843.73,0.0030346,4.625e-05
-833.73,0.0035154,4.9141e-05
-823.73,0.0040174,5.101e-05
-813.73,0.0045356,5.219e-05
-803.73,0.0050612,5.1821e-05
-793.73,0.005572,4.8571e-05
-783.73,0.0060326,4.1144e-05
-773.73,0.0063949,3.05e-05
-763.73,0.0066426,2.1382e-05
-753.73,0.0068226,1.7568e-05
-743.73,0.006994,1.8715e-05
-733.73,0.0071969,2.3895e-05
-723.73,0.0074719,3.6615e-05
-713.73,0.0079292,6.2271e-05
-703.73,0.0087173,0.00010086
-693.73,0.0099465,0.00014891
-683.73,0.011696,0.0002024
-673.73,0.013994,0.00025604
-663.73,0.016816,0.0003028
-653.73,0.02005,0.00033368
-643.73,0.02349,0.00034145
-633.73,0.026879,0.00031991
-623.73,0.029888,0.00025739
-613.73,0.032027,0.0001456
-603.73,0.0328,-8.6455e-07
-593.73,0.03201,-0.00014663
-583.73,0.029868,-0.00025531
-573.73,0.026904,-0.00030965
-563.73,0.023675,-0.00031404
-553.73,0.020623,-0.00028077
-543.73,0.018059,-0.00022667
-533.73,0.01609,-0.00016985
-523.73,0.014662,-0.00012379
-513.73,0.013614,-9.3039e-05
-503.73,0.012801,-7.1368e-05
-493.73,0.012186,-5.2716e-05
-483.73,0.011747,-3.79e-05
-473.73,0.011428,-2.7662e-05
-463.73,0.011194,-2.0187e-05
-453.73,0.011025,-1.6135e-05
-443.73,0.010871,-1.9194e-05
-433.73,0.010641,-3.095e-05
-423.73,0.010252,-4.3896e-05
-413.73,0.009763,-4.5982e-05
-403.73,0.0093326,-3.1963e-05
-393.73,0.0091237,-1.9911e-06
-383.73,0.0092928,4.2072e-05
-373.73,0.0099651,9.6419e-05
-363.73,0.011221,0.00015612
-353.73,0.013088,0.00021479
-343.73,0.015517,0.00026342
-333.73,0.018356,0.00028926
-323.73,0.021302,0.00027707
-313.73,0.023897,0.00021227
-303.73,0.025547,9.5615e-05
-293.73,0.02581,-4.7951e-05
-283.73,0.024588,-0.00018257
-273.73,0.022158,-0.00027591
-263.73,0.01907,-0.00031592
-253.73,0.01584,-0.00031116
-243.73,0.012847,-0.00027516
-233.73,0.010337,-0.00022091
-223.73,0.0084289,-0.00015902
-213.73,0.0071564,-9.5743e-05
-203.73,0.006514,-3.3812e-05
-193.73,0.0064801,2.5536e-05
-183.73,0.0070247,8.1696e-05
-173.73,0.0081141,0.00013582
-163.73,0.0097411,0.0001921
-153.73,0.011956,0.00025641
-143.73,0.014869,0.0003341
-133.73,0.018638,0.00042708
-123.73,0.023411,0.0005282
-113.73,0.029202,0.00061391
-103.73,0.035689,0.00064007
-93.73,0.042003,0.0005594
-83.73,0.046877,0.00036108
-73.73,0.049225,0.00010413
-63.73,0.04896,-0.000126
-53.73,0.046705,-0.00029518
-43.73,0.043056,-0.00040793
-33.73,0.038546,-0.00046346
-23.73,0.033787,-0.00045711
-13.73,0.029404,-0.00039473
-3.73,0.025892,-0.00029953
6.27,0.023414,-0.00019921
16.27,0.021908,-0.00011146
26.27,0.021185,-4.6009e-05
